SquareFeet,NumBedrooms,NumBathrooms,LotSize,YearBuilt,IncomeOfArea,HomeType,Region,SchoolQuality,Price
2738.765040527631,4,1.6914925526992395,131.0893194528846,1982,80938.61464988817,Townhouse,North,Low,194336.58494080036
1429.1554429332475,1,2.5252380985820357,294.02923721978397,1999,51406.91690864459,Apartment,West,Medium,144286.99978492028
1903.1702703601409,1,2.979010128098735,259.17211189143643,1982,52426.01637646595,Condo,South,Medium,152250.2821123626
1641.5888396985974,2,1.1342566575808104,26.944626701576176,1921,77763.97893504395,Apartment,South,Medium,184045.78093885913
1066.73169146347,4,3.1473320549982478,494.54165125080965,1941,72914.87602201404,Townhouse,South,High,94497.41022586779
1958.6596570786503,2,3.282283562751587,482.2770766574005,2008,40378.09627117509,Apartment,West,Low,162340.68041111206
1939.1262458083581,5,1.498546852970258,1696.8305045018935,1932,57669.674437816335,Condo,South,Medium,184636.37089734827
2756.7248716210656,1,1.5036442851307088,176.91465304145342,2008,74707.64648353052,Townhouse,West,Low,226495.0457389328
2315.4058422773887,3,1.6113536636226304,271.4601188153325,1909,80150.15303753302,Apartment,North,Medium,176294.34805926817
1487.9065878353977,1,3.3898861362019113,258.45339024574105,1946,61235.21170261297,Single Family,East,Medium,179618.09704735386
2927.046283167094,4,1.8160091677935672,1261.2662598413328,1995,67788.15267252456,Townhouse,North,Low,179600.6490919899
2610.5168477626767,2,3.3878075141630637,262.67303128875375,1978,56809.71841458067,Single Family,North,Medium,197071.24742729994
2291.048851734308,1,2.621571576816547,292.38334459672177,1938,89858.85511242296,Townhouse,East,High,210162.22922149498
1886.7579505750841,3,3.301513990515426,145.4065071639814,2021,72618.82416289013,Condo,East,Low,190674.28573042856
1520.2803816382602,3,2.6610191250388326,0.5844146194426667,1945,59984.6757577788,Apartment,South,Low,126162.0426184607
1813.8966119644735,2,2.0073066976353724,58.520158418795454,1971,52655.478517377735,Single Family,West,Medium,159560.334663495
2544.374309852093,2,3.7321424279741744,608.5107031700552,1950,50996.68946801547,Single Family,South,Low,208577.3689819004
2942.2931529673046,1,3.1458869855723925,573.6317908069354,1924,97173.32078878496,Apartment,North,High,222974.36267782009
2771.6217641360945,4,2.4521644075470146,194.69542660838889,1981,67397.32233707326,Condo,West,Medium,185043.56563473542
1755.575289106863,5,2.9122854291258085,320.28327393364515,1914,64007.18364732627,Single Family,South,High,122706.8005177186
1440.1912833554943,3,2.847530067606979,176.46839362340964,1957,66801.34278202448,Apartment,East,High,129016.59840437226
2070.443123455602,2,2.0743486495128103,656.3665622354858,1958,60546.853207947664,Single Family,East,High,160681.1452470648
1115.780317218574,5,2.2713152403385655,924.1628472082112,1925,68394.84260382135,Condo,South,Low,111176.37348774918
2161.5838570923906,5,1.954770332899362,1146.8389037314641,1940,70523.92605407453,Single Family,West,Medium,216542.67911507178
1926.1987068506658,5,3.998554394246359,95.50236619497981,1943,70225.05298213282,Single Family,North,Medium,178532.47475006868
1766.9817490658788,4,2.740193361953168,593.7491975710681,1984,51061.03301985318,Condo,West,High,147962.31469500536
1202.6484663666024,2,1.276165963292387,1648.481891631523,1921,83386.4647007229,Single Family,South,High,130739.07067001391
2256.800053284858,3,2.5573215511049066,525.78568982159,2009,61705.6085028915,Apartment,East,Medium,178144.87475657297
1733.6495801690444,2,1.1498858940155197,216.14136135178137,1997,60120.049791837795,Condo,East,Medium,166633.50147194797
1415.041582144856,1,1.8659561449388975,505.22703774923826,1936,59442.609752011864,Single Family,North,High,117029.67204293607
563.8688933591754,3,2.3378833479285497,583.0592883497822,2017,54212.92460303354,Condo,East,Medium,75339.4231328797
1986.242547474682,2,2.6028114598057357,252.95826311388814,2000,74016.96497930969,Townhouse,North,High,171005.90864748086
2886.125798334872,3,3.9285441991847643,54.90238311161651,1913,83424.72958510001,Apartment,North,High,164177.1870700647
2830.629607273935,1,3.946665171412456,466.5402821872014,1903,59155.161720492804,Single Family,West,High,193128.86407918023
1771.451871706864,3,1.2942081097190632,810.0998074848679,1923,42353.11321927342,Apartment,West,High,169228.40735774764
1698.8939698191098,5,2.614398018288668,3011.26790001143,1965,54593.281035873646,Single Family,South,Low,167088.27782891478
2234.387128037512,4,3.451328185576342,126.19498628328205,1962,63275.710760589216,Townhouse,South,Medium,148524.61162329177
,1,1.7131384607582643,602.6351131098148,1964,51528.47032853121,Townhouse,North,Medium,138287.62936760538
2150.895949909733,3,3.2516892957654147,14.22196006234563,1965,61019.024664968936,Apartment,South,Medium,149393.94924893472
2383.040139192345,1,3.635857167114938,1750.3753914443037,1912,,Apartment,East,High,172400.4577538523
2613.4666119421536,5,2.9874621881063756,6.322030915285973,1926,69767.64966824609,Condo,North,Low,189013.38427920124
1949.9229617600236,4,1.9831100465353566,222.20300028564841,2015,,Single Family,North,Medium,175048.3197441378
1898.1631249115171,1,3.769396958021718,39.739601931276766,1980,78701.70059488459,Single Family,South,High,187217.22446445024
1561.0087066217195,5,3.6505602810225066,485.06727172842994,2020,94914.08228049685,Apartment,West,High,146265.6798383845
1586.5598229800698,5,3.1474759563821126,207.37892278471213,2008,91436.75808220153,Condo,North,Low,126501.16058202564
1886.7605540492366,5,2.0910043403115193,660.1483238053763,1916,61239.33779052614,Townhouse,North,Low,126581.69831553035
2183.682753408089,3,3.375689087184398,333.1339112163267,1968,80029.82741737539,Single Family,West,High,205759.29059632932
2456.792313116625,2,1.9483269445064235,271.84955579192524,1987,78253.80708853017,Townhouse,West,Medium,190566.57516577042
1598.4105246598276,1,1.758858554000712,214.2514886529259,2020,69347.12255606153,Condo,North,High,146357.5298698836
2746.344284479761,2,2.5450401607338433,45.03301904982036,1956,72655.08461762685,Single Family,South,Low,185990.8681152348
1864.4381994787157,5,3.9914056750037523,114.59643874870169,1971,80245.65695288566,Condo,North,High,185510.18592754408
1989.316352825782,2,3.412965824302363,509.5806541532295,2017,83250.63706560162,Condo,North,High,186489.87242800475
1626.3941604260883,5,3.189378196354971,343.335764997167,2017,57824.9160489741,Single Family,North,Low,139890.05882299985
787.8798698635292,5,2.356038240081932,36.33344099148514,2007,81215.37084974024,Townhouse,South,Low,94998.18622679237
2442.022698180525,4,1.9358500275574482,392.57829635207696,1972,94996.93785228168,Townhouse,West,High,204069.97295111595
2368.4219485462168,4,3.5677022894515478,27.83176310846357,1917,83232.7246302631,Condo,North,Low,156125.61781324015
1859.3362214408933,2,2.7031983399430577,358.44024791956303,1915,93046.94372934791,Apartment,West,Medium,180487.03321072363
2033.495358612436,1,3.4397648533656966,1675.6531532715155,1950,31247.209647324482,Condo,North,Medium,154788.47506060434
2257.9696088520495,2,2.463261128712936,183.61129748154403,1995,,Townhouse,South,Medium,190092.50210958818
1218.7270715567288,1,3.261872482036301,642.7779047060573,2017,73963.76904862309,Condo,North,Low,132246.3007860416
1735.4736613268526,2,3.6032231760150846,684.3294727990705,1939,85406.2704583535,Condo,North,High,179250.6573602132
2397.1323398109134,3,2.1741700794099987,259.47891149899937,1938,53115.60763632397,Single Family,West,High,203919.10398742664
1372.8552884153753,3,1.0407087097120478,449.83008323813425,1955,62407.88362342423,Condo,North,High,158116.82804683517
2146.7789660833146,1,1.764779698062727,319.37314603694534,2016,83508.05099470972,Apartment,North,High,184329.33923528335
1321.7090976882973,4,3.7447451232532267,166.5929351193881,2004,54104.97163813252,Apartment,North,Medium,130676.44901986729
2233.2149912167633,1,3.062626781656873,702.7224747289425,1953,73634.71386177072,Apartment,West,High,170175.38541680467
1982.1792588512583,2,3.211656149310821,606.7197624102065,1943,69745.92125641677,Apartment,East,High,158305.51003472897
1192.4340920472453,5,1.9758658427962643,1154.0444283428992,1945,67061.0399970098,Condo,West,Low,136717.9843987759
2582.3696772285857,3,3.103818954024985,481.3325190930156,1931,78590.47963145335,Apartment,North,Low,202992.89162311872
1632.7042116009754,5,2.9388464362282756,246.10019531366868,2005,53267.4881893095,Apartment,East,High,171916.89754196443
1594.8737814928095,3,1.535120990431087,625.8949477219563,1947,58298.24827554811,Single Family,West,Medium,142520.01261106235
2100.2845986154716,2,3.9060723322919335,482.5254995409706,1960,67911.2680682956,Townhouse,West,Medium,146598.46093721662
2574.3186747143577,3,2.06207678004322,479.35673365756764,1965,51982.26452243629,Single Family,East,Medium,197239.38931876756
1492.0890905108015,1,1.9878609215201268,948.0194748016384,1937,88463.82703499563,Apartment,East,Low,169669.9803664683
2030.8399249239858,5,2.107484632690594,1206.5825965452148,1942,58018.49293854936,Townhouse,East,Medium,179183.95130265647
2214.4082501652865,5,1.275158845962308,99.37284743476897,1903,81794.94400061341,Single Family,East,Low,194701.86390198558
2346.552803631572,2,2.8748905512796474,188.47543354057612,1904,56867.45039579027,Condo,South,Medium,204576.69544821896
2088.2207776386126,5,1.7158727312391904,525.3479687489568,2000,80562.95809214127,Townhouse,South,Low,182769.05761228988
,2,3.4099382691525424,407.3425162856069,2012,45867.26988329657,Single Family,South,Low,121644.42385337912
1586.20488967564,4,2.1824685404018376,528.245253697602,1957,91129.23101566762,Single Family,East,Low,173489.80270445545
2043.0719415231874,1,2.375675446871956,283.7108619791733,1936,87026.9950765995,Apartment,North,High,183859.65648613076
1463.9304940071966,3,2.939266162346677,265.887615955286,1925,61711.247378161715,Townhouse,North,Low,139183.63399666277
539.3247582526963,3,3.2856134018612178,62.58545113923751,2006,57615.39051884299,Apartment,North,Low,69742.46229514717
2218.279902078834,3,1.6933459145443353,488.6155206461689,1908,76867.03768750181,Townhouse,West,Low,167982.9206429271
2451.9674205430974,4,3.8988829891544383,96.6623262591889,1914,47108.40667294376,Apartment,North,Medium,149817.87515800877
818.5337822290808,1,2.8669646379000437,555.8815853040884,1987,70521.28130191377,Townhouse,South,Low,101322.78809813723
,5,1.0169158705011627,1706.7196530398758,1987,57886.173476232405,Townhouse,East,High,130053.04284404706
2309.5771305025987,5,2.246866629770653,148.13463689484266,1998,66185.34827083039,Single Family,West,Medium,182831.7996652957
3028.7477348558496,1,2.310453461892263,76.66435365689105,2011,60342.26843389498,Apartment,South,Medium,250771.61205074223
,1,3.427494927923191,12.23613164101027,2004,58024.47050659327,Townhouse,North,High,187049.765535941
1635.998529385433,3,1.9154193223615117,238.07297645220183,1988,95571.91236436879,Townhouse,East,Low,161152.11923395935
1908.55177944758,5,1.9936795488848904,120.78810873917459,1925,81708.15225005458,Townhouse,North,Low,154815.0973661676
2687.4382095740925,1,1.2114822785577037,338.49857179532233,1962,47802.05526741781,Condo,South,Medium,175677.16306714385
1677.0179104377323,5,1.8506380735774444,371.49027373047875,1986,56862.798928488875,Townhouse,South,High,172273.2081935008
1600.4039966748733,1,3.15088510445755,214.8746055648634,1969,82861.73544002368,Condo,South,Medium,129202.59244231763
1758.6282389089838,2,2.9042707586794587,692.9596602844806,2004,84530.30265706762,Townhouse,North,Medium,139918.14085161252
1523.3356958706438,3,1.2441822640236821,1175.9227050731697,1926,49223.75956520731,Townhouse,East,Low,192228.98991552313
2061.335157997398,1,1.344081676344349,118.82608317068009,1953,80479.07273036955,Single Family,East,Low,173237.80508963228
2812.3392292347803,4,2.130777891775324,904.8530965122643,1982,73975.43674199533,Single Family,West,High,254307.77820766426
2161.5396365580145,1,3.231273286423029,70.31420118095257,1930,40874.95052401597,Single Family,West,Medium,163253.9361583804
1873.823248936856,2,3.49875483438589,129.84035416694357,2001,63952.03422410036,Single Family,West,High,187818.88040753844
1854.094365542228,4,1.0438721290300523,412.10160398241203,2006,67957.55025474245,Apartment,South,Medium,168441.65245455425
1218.4045956516716,4,1.987031731922202,183.06077487216692,1931,70727.37708051022,Townhouse,East,High,118187.1117851112
2441.5548885735793,1,2.272785590885725,21.302828916178015,1901,50191.25819019966,Condo,North,High,169270.26996243294
1961.081401493599,2,3.73339843237137,174.68806666828695,1917,58554.7674372294,Townhouse,East,High,121127.78884151403
1909.7600432046872,4,2.5042196731283286,1176.2564421416864,1927,60655.843920273786,Townhouse,North,High,143699.04097544402
3596.5537839224307,3,1.8091022957370513,95.71535689116243,1970,61964.86425010374,Townhouse,West,Medium,262140.8371271219
2149.376454182843,3,2.170141195491534,721.4342184087232,2019,62215.038291207755,Single Family,South,High,174602.33181432437
1624.1044749524078,5,2.3093033244842416,640.5745451208463,1986,68010.50633628275,Townhouse,South,Medium,140182.45056222688
1786.8212018972283,5,3.0099876205878355,56.15050377034428,2016,74644.54922665627,Townhouse,West,High,159365.52947675745
2574.222854598377,2,1.1232633489022756,199.82325793598838,1999,96613.3858677187,Apartment,South,Low,226676.53847662403
2056.635205268882,4,2.168354989073051,104.96332107963039,1987,83063.3313031985,Apartment,West,Medium,150028.91770292283
1280.8610108413168,3,2.939663910743354,11.711177715905993,1991,89752.9508426463,Condo,East,Medium,147809.6961814508
2459.6144672876017,3,1.8499669460931925,94.99988462506093,1924,,Apartment,North,Medium,161796.85522293046
1665.9279572305031,2,2.7752530199924625,112.55896307613382,1938,54941.152746356056,Single Family,South,High,94028.27468389175
2936.6488881087726,4,2.0718367903121324,90.74909630830123,1948,82021.37913320998,Apartment,West,Medium,209048.9501791091
2540.0240328573245,2,3.2761626025203263,47.758565799211304,1903,69756.8359017286,Condo,North,High,188167.564255659
,1,1.1817930893874804,373.5959517196954,2008,80954.76700194305,Condo,West,High,156427.32271533387
2640.5081808675563,3,3.753885942104069,194.77548744798312,1951,56765.49663122438,Apartment,South,Low,196887.16988780073
2033.9277552637016,2,1.5148376438469269,1194.3404159710958,2021,79728.65648151463,Townhouse,North,Low,186022.89842325373
2426.3868375611096,2,1.4756412602480475,103.64338610050281,1982,67371.25770385163,Condo,South,Low,176525.36500852386
2242.366408647237,1,3.5219288343196378,461.7365191189164,1967,63086.48523297596,Apartment,North,High,154191.16828617614
1576.8216725045631,5,3.607848769071666,1154.4041297224826,1956,64498.66351524983,Apartment,North,Medium,169581.14992091147
1678.225083841269,3,1.278919940337401,24.16969969915764,1912,77356.50125871816,Apartment,West,Medium,182286.73673600648
2514.9804087905804,2,3.726156784044731,363.1219118606803,1964,81612.11974516585,Condo,North,Low,204141.9777541595
1832.6123339467294,3,1.8198936001869288,299.526881747616,1962,64503.78763418714,Townhouse,East,Medium,169967.66063097
1798.1757683790017,5,2.8558650562241663,1320.9810286693885,1997,75164.64742634994,Single Family,South,Low,182198.9780765376
1522.4387103253234,2,1.2057804712236873,544.9721416150344,1970,75112.24591499766,Apartment,West,Low,168596.72161903195
2211.7995327967305,1,2.141983303384603,214.74680453537775,1924,81075.0529004744,Townhouse,North,Medium,160577.93235021277
